item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
die               -5.70429 0.006119 0.219811 -5.68904 -6.16301 -5.30232 0        NaN      NaN     
die               -4.42813 0.003616 0.094459 -4.42403 -4.61711 -4.25167 0        NaN      NaN     
die               -4.78289 0.00402  0.12571  -4.78109 -5.02675 -4.54071 0        NaN      NaN     
die               -4.47595 0.003896 0.10675  -4.47464 -4.68255 -4.27316 0        NaN      NaN     
die               -4.09187 0.004106 0.097074 -4.09050 -4.28276 -3.90703 0        NaN      NaN     
die               -5.61799 0.004855 0.145647 -5.61742 -5.89738 -5.34211 0        NaN      NaN     
die               -4.48487 0.003612 0.101998 -4.48041 -4.68382 -4.29703 0        NaN      NaN     
die               -4.98426 0.00381  0.129705 -4.98074 -5.24106 -4.73994 0        NaN      NaN     
dig               -18.5178 0.017173 0.691544 -18.6358 -19.6603 -16.9375 0        NaN      NaN     
dig               -11.7069 0.013386 0.454618 -11.6649 -12.4257 -10.9070 0        NaN      NaN     
dig               -9.00704 0.028452 1.207467 -9.64773 -10.2936 -6.82516 0        NaN      NaN     
dig               -4.43247 0.003782 0.10414  -4.42595 -4.64342 -4.24890 0        NaN      NaN     
dig               -5.75918 0.005108 0.189273 -5.75961 -6.11235 -5.38161 0        NaN      NaN     
dig               -5.32991 0.004135 0.135577 -5.32427 -5.58533 -5.06235 0        NaN      NaN     
dig               -6.00799 0.005707 0.185978 -6.00070 -6.40674 -5.67423 0        NaN      NaN     
dig               -4.42518 0.004079 0.10943  -4.42239 -4.62707 -4.20655 0        NaN      NaN     
dig               -4.54010 0.003813 0.10903  -4.53680 -4.74208 -4.32598 0        NaN      NaN     
dig               -4.04578 0.004273 0.099844 -4.04368 -4.23892 -3.85369 0        NaN      NaN     
dig               -5.56145 0.005008 0.147316 -5.56045 -5.83300 -5.27274 0        NaN      NaN     
dig               -4.62854 0.003793 0.107628 -4.62464 -4.84063 -4.42440 0        NaN      NaN     
dig               -4.37685 0.003791 0.097186 -4.37224 -4.57117 -4.19705 0        NaN      NaN     
dig               -5.64371 0.005171 0.187719 -5.64185 -6.00165 -5.25385 0        NaN      NaN     
dirty             -4.59564 0.003617 0.106243 -4.59205 -4.78641 -4.38324 0        NaN      NaN     
dirty             -6.51566 0.008737 0.340163 -6.49570 -7.16225 -5.84448 0        NaN      NaN     
dirty             -5.50872 0.003934 0.144109 -5.50404 -5.78946 -5.22841 0        NaN      NaN     
dirty             -4.42999 0.003608 0.094361 -4.42542 -4.62042 -4.25627 0        NaN      NaN     
dirty             -14.6706 0.011298 0.435617 -14.6337 -15.5664 -13.8679 0        NaN      NaN     
dirty             -9.72580 0.008911 0.232075 -9.72216 -10.1412 -9.25714 0        NaN      NaN     
dirty             -5.38168 0.004194 0.145887 -5.37993 -5.66823 -5.11273 0        NaN      NaN     
dirty             -6.52494 0.009585 0.406787 -6.44253 -7.51468 -5.91733 0        NaN      NaN     
dirty             -5.39507 0.00402  0.135098 -5.39091 -5.64971 -5.12700 0        NaN      NaN     
