item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
cut_verb          -4.46924 0.002768 0.078315 -4.46693 -4.62933 -4.32545 0        NaN      NaN     
cut_verb          -4.46924 0.002768 0.078315 -4.46693 -4.62933 -4.32545 0        NaN      NaN     
cut_verb          -5.77720 0.00414  0.151419 -5.77168 -6.07636 -5.47999 0        NaN      NaN     
cut_verb          -4.97817 0.003365 0.109834 -4.97553 -5.18813 -4.75942 0        NaN      NaN     
cut_verb          -4.19059 0.003206 0.092149 -4.18888 -4.37930 -4.01650 0        NaN      NaN     
cut_verb          -5.02312 0.003501 0.10558  -5.02256 -5.23016 -4.82168 0        NaN      NaN     
cut_verb          -4.90523 0.002696 0.082356 -4.90307 -5.05734 -4.74335 0        NaN      NaN     
cut_verb          -4.46924 0.002768 0.078315 -4.46693 -4.62933 -4.32545 0        NaN      NaN     
day_daytime       -21.4786 0.011827 0.397923 -21.4765 -22.1963 -20.6948 0        NaN      NaN     
day_daytime       -9.77262 0.009318 0.361556 -9.81985 -10.3430 -9.07018 0        NaN      NaN     
day_daytime       -12.4452 0.006998 0.254209 -12.4413 -12.9250 -11.9302 0        NaN      NaN     
day_daytime       -15.8018 0.011238 0.405566 -15.8260 -16.6360 -15.0217 0        NaN      NaN     
day_daytime       -4.89455 0.00334  0.110381 -4.88924 -5.09862 -4.67365 0        NaN      NaN     
day_daytime       -4.19760 0.003187 0.091925 -4.19657 -4.38547 -4.02394 0        NaN      NaN     
day_daytime       -4.99438 0.003252 0.105817 -4.99170 -5.21065 -4.80121 0        NaN      NaN     
day_daytime       -4.96142 0.003083 0.097858 -4.96115 -5.14021 -4.76164 0        NaN      NaN     
die               -15.9341 0.007915 0.280959 -15.9288 -16.4691 -15.3587 0        NaN      NaN     
die               -10.9290 0.006958 0.186998 -10.9222 -11.2924 -10.5781 0        NaN      NaN     
die               -5.82372 0.005948 0.212613 -5.81693 -6.24238 -5.41533 0        NaN      NaN     
die               -4.45649 0.002858 0.079206 -4.45439 -4.61983 -4.31289 0        NaN      NaN     
die               -4.91341 0.00334  0.107104 -4.91115 -5.12592 -4.71033 0        NaN      NaN     
die               -4.57747 0.003192 0.094944 -4.57825 -4.77305 -4.40044 0        NaN      NaN     
die               -4.17883 0.003245 0.092858 -4.17764 -4.37484 -4.00868 0        NaN      NaN     
die               -6.17374 0.003137 0.103116 -6.16650 -6.36603 -5.96906 0        NaN      NaN     
die               -4.43856 0.002734 0.080697 -4.43781 -4.59868 -4.28145 0        NaN      NaN     
die               -4.91341 0.00334  0.107104 -4.91115 -5.12592 -4.71033 0        NaN      NaN     
dig               -18.3129 0.018487 0.656289 -18.4331 -19.3425 -17.1206 0        NaN      NaN     
dig               -12.2040 0.012396 0.437534 -12.1569 -12.9233 -11.4169 0        NaN      NaN     
dig               -8.82595 0.034177 1.282427 -9.60729 -10.3239 -6.85470 0        NaN      NaN     
