item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
child             -10.2501 0.008594 0.303761 -10.2441 -10.8278 -9.66552 0        NaN      NaN     
child             -4.32972 0.003559 0.095443 -4.32864 -4.51467 -4.14743 0        NaN      NaN     
child             -4.66927 0.004259 0.135536 -4.66484 -4.93364 -4.41274 0        NaN      NaN     
cloud             -4.66422 0.004688 0.135264 -4.65677 -4.92550 -4.40728 0        NaN      NaN     
cloud             -17.6493 0.016086 0.625717 -17.5953 -18.9281 -16.5163 0        NaN      NaN     
cloud             -12.0146 0.011186 0.426461 -11.9895 -12.9120 -11.2895 0        NaN      NaN     
cloud             -5.58931 0.006622 0.248698 -5.57975 -6.06607 -5.09963 0        NaN      NaN     
cold_weather      -10.3310 0.009569 0.315995 -10.3342 -10.9067 -9.68982 0        NaN      NaN     
cold_weather      -13.6163 0.011887 0.374956 -13.6145 -14.3671 -12.8893 0        NaN      NaN     
cold_weather      -4.24845 0.003668 0.096554 -4.24588 -4.43134 -4.06664 0        NaN      NaN     
cold_weather      -4.38347 0.004484 0.092206 -4.37801 -4.54945 -4.18879 0        NaN      NaN     
come              -6.50777 0.006898 0.204208 -6.49365 -6.93799 -6.14559 0        NaN      NaN     
come              -4.69811 0.004561 0.133933 -4.69124 -4.96278 -4.44890 0        NaN      NaN     
come              -4.70805 0.004144 0.134245 -4.70521 -4.9775  -4.45679 0        NaN      NaN     
count_verb        -14.9293 0.011755 0.347249 -14.9278 -15.6201 -14.2691 0        NaN      NaN     
count_verb        -5.03971 0.003764 0.133664 -5.03902 -5.28421 -4.77197 0        NaN      NaN     
count_verb        -4.67201 0.004071 0.12497  -4.66741 -4.91525 -4.42664 0        NaN      NaN     
count_verb        -4.22573 0.004352 0.09944  -4.21892 -4.40682 -4.02249 0        NaN      NaN     
count_verb        -4.45602 0.004185 0.101795 -4.45611 -4.66166 -4.26394 0        NaN      NaN     
count_verb        -4.20124 0.004001 0.099327 -4.20108 -4.39368 -4.00646 0        NaN      NaN     
count_verb        -5.23700 0.004427 0.144861 -5.23561 -5.50699 -4.94900 0        NaN      NaN     
count_verb        -5.12364 0.004198 0.136277 -5.11948 -5.40116 -4.87169 0        NaN      NaN     
cut_verb          -17.5581 0.012324 0.448112 -17.5516 -18.3583 -16.6149 0        NaN      NaN     
cut_verb          -4.68817 0.004595 0.133962 -4.6809  -4.94780 -4.43209 0        NaN      NaN     
cut_verb          -4.37396 0.004533 0.092634 -4.36799 -4.54127 -4.17974 0        NaN      NaN     
cut_verb          -4.37396 0.004533 0.092634 -4.36799 -4.54127 -4.17974 0        NaN      NaN     
cut_verb          -5.75544 0.0052   0.193351 -5.74704 -6.12370 -5.37506 0        NaN      NaN     
cut_verb          -4.70024 0.003853 0.124174 -4.69687 -4.96255 -4.46586 0        NaN      NaN     
