item                                        mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
mutationRate.s:few                          1.84871  0.024194 1.296675 1.411347 0.291629 4.491108 12536.77 2872.350 1.478522
mutationRate.s:fight                        2.789449 0.033749 1.682385 2.407585 0.420057 6.12901  14491.12 2484.968 2.355449
mutationRate.s:fire                         1.002661 0.012776 0.636957 0.896108 0.105015 2.217173 14486.45 2485.770 0.804595
mutationRate.s:fish                         3.709255 0.046321 2.33201  3.10311  0.606976 8.256969 14207.72 2534.536 3.092617
mutationRate.s:float                        1.148448 0.018977 1.000777 0.76286  0.130764 3.316613 12948.13 2781.095 0.848066
mutationRate.s:flow                         6.09538  0.139911 7.292258 4.613617 0.696341 13.77363 13255.70 2716.567 4.771984
mutationRate.s:flower                       1.555839 0.019791 0.969996 1.338034 0.293564 3.465037 14990.19 2402.236 1.304845
mutationRate.s:fly                          1.176874 0.020439 0.992864 0.832321 0.172197 3.273757 15260.10 2359.748 0.912237
mutationRate.s:fog                          6.704861 0.079489 4.372537 5.58295  1.083028 15.07587 11900.64 3025.885 5.521583
mutationRate.s:foot                         0.319848 0.006097 0.321681 0.201457 0.003876 0.983531 12934.96 2783.926 0.202176
mutationRate.s:fruit                        0.816019 0.010923 0.563458 0.720732 0.050397 1.868838 13533.88 2660.729 0.620973
mutationRate.s:give                         1.790878 0.020269 1.01148  1.626186 0.254459 3.716146 14460.32 2490.262 1.520339
mutationRate.s:good                         1.790762 0.021838 1.081397 1.507833 0.345815 4.000074 14685.62 2452.057 1.530678
mutationRate.s:grass                        0.880641 0.014087 0.743384 0.603234 0.063439 2.372251 12930.79 2784.825 0.631544
mutationRate.s:green                        2.481646 0.033102 1.794547 1.805339 0.523457 6.368493 12252.15 2939.075 2.000184
mutationRate.s:guts                         0.429017 0.008836 0.429288 0.276921 0.010524 1.305427 15257.33 2360.176 0.270481
mutationRate.s:hair                         0.762659 0.011364 0.519816 0.664546 0.047192 1.723792 17209.36 2092.465 0.591369
mutationRate.s:hand                         0.12032  0.003277 0.159791 0.062727 0.000373 0.439099 15148.92 2377.066 0.059061
mutationRate.s:he                           1.977316 0.023407 0.916702 1.891009 0.283391 3.690061 23478.01 1533.775 1.746985
mutationRate.s:head                         1.858487 0.019289 0.794512 1.76275  0.440017 3.44177  21224.14 1696.652 1.685331
mutationRate.s:hear                         0.92059  0.015068 0.803522 0.603438 0.082267 2.575512 12662.75 2843.773 0.652811
mutationRate.s:heart                        0.553795 0.010208 0.504557 0.376637 0.023123 1.545246 14740.78 2442.882 0.374954
mutationRate.s:heavy                        1.271251 0.014487 0.694948 1.144412 0.192618 2.62439  15649.13 2301.086 1.094903
mutationRate.s:here                         0.146643 0.005069 0.223355 0.073348 0.00033  0.543639 18546.81 1941.572 0.069417
mutationRate.s:hit                          2.519363 0.029213 1.404865 2.174235 0.521779 5.163931 15570.51 2312.703 2.199939
mutationRate.s:hold_in                      3.987428 0.049222 2.294474 3.444987 0.637761 8.16877  16572.33 2172.897 3.401624
mutationRate.s:how                          3.216418 0.037296 1.98168  2.798974 0.37977  6.991844 12754.88 2823.232 2.657803
mutationRate.s:hunt                         4.567736 0.059067 2.97624  3.76436  0.894394 10.14525 14183.10 2538.937 3.902591
mutationRate.s:husband                      0.130145 0.003561 0.173822 0.067074 0.00036  0.464046 15116.15 2382.219 0.062819
mutationRate.s:kill                         0.97109  0.013268 0.71215  0.752909 0.183086 2.49747  12499.88 2880.826 0.79761 
mutationRate.s:know                         1.260204 0.018176 0.927452 0.979832 0.178732 3.17493  13830.06 2603.747 1.029024
mutationRate.s:lake                         0.508148 0.009074 0.486833 0.323042 0.025598 1.520206 12510.68 2878.340 0.346664
mutationRate.s:laugh                        2.77352  0.028456 1.203734 2.543441 0.919706 5.155525 20123.88 1789.415 2.55155 
mutationRate.s:leaf                         1.551302 0.020933 1.082123 1.179606 0.27618  3.774545 13475.35 2672.285 1.257846
mutationRate.s:leg                          2.131331 0.022945 1.130837 2.013154 0.432312 4.221796 14824.69 2429.054 1.829238
mutationRate.s:lie_be_lying                 0.816792 0.011669 0.576426 0.697721 0.050273 1.891886 14757.77 2440.069 0.62782 
mutationRate.s:live                         6.316155 0.088432 4.231325 5.486529 0.80053  14.15032 15728.63 2289.455 5.059131
mutationRate.s:liver                        0.604057 0.010102 0.503524 0.451594 0.028419 1.575876 14494.47 2484.394 0.419003
mutationRate.s:long                         3.114368 0.038169 1.936744 2.759593 0.407987 6.731851 13985.84 2574.745 2.549192
mutationRate.s:louse                        0.574269 0.008437 0.411466 0.484446 0.026544 1.353216 15140.96 2378.316 0.430527
mutationRate.s:man                          1.636266 0.015817 0.881609 1.418009 0.442558 3.381144 11591.52 3106.578 1.464166
mutationRate.s:many                         1.903619 0.022805 1.211758 1.61425  0.273755 4.295706 12753.63 2823.509 1.562588
mutationRate.s:meat                         0.122603 0.003506 0.162906 0.065028 0.000259 0.44117  16678.63 2159.048 0.059692
mutationRate.s:mother                       1.516995 0.020626 0.944735 1.354302 0.202119 3.311127 17164.39 2097.947 1.227262
mutationRate.s:mountain                     1.555378 0.020327 1.002919 1.396119 0.183938 3.452618 14792.17 2434.395 1.239058
mutationRate.s:mouth                        1.551095 0.01945  1.018385 1.260106 0.251199 3.576336 13135.57 2741.409 1.272089
mutationRate.s:name                         0.618759 0.011423 0.539208 0.435744 0.040175 1.73754  16159.79 2228.369 0.425488
mutationRate.s:narrow                       9.939149 0.135046 7.100429 7.964249 1.035826 23.66377 13026.25 2764.416 7.828959
mutationRate.s:near                         1.862209 0.022552 1.203957 1.543156 0.315381 4.298955 12635.01 2850.015 1.554305
mutationRate.s:neck                         0.197158 0.003941 0.201701 0.12975  0.006095 0.601781 13749.58 2618.987 0.126376
mutationRate.s:new                          1.346863 0.0187   0.890988 1.164775 0.113555 3.093276 15862.37 2270.152 1.079437
mutationRate.s:night                        2.80302  0.02955  1.362807 2.644749 0.615622 5.422281 16929.99 2126.993 2.475764
mutationRate.s:nose                         0.128632 0.003768 0.170013 0.065845 0.000324 0.474335 17685.73 2036.104 0.062125
mutationRate.s:old                          2.261836 0.026449 1.41536  1.947902 0.373447 4.88344  12574.88 2863.644 1.837682
mutationRate.s:one                          1.057182 0.013782 0.73862  0.913469 0.080555 2.472671 12536.42 2872.429 0.810289
mutationRate.s:other                        0.153142 0.004263 0.206405 0.079266 0.000484 0.553525 15359.93 2344.410 0.073101
mutationRate.s:person                       1.456749 0.017927 0.973391 1.142638 0.20444  3.439913 12214.26 2948.191 1.19699 
mutationRate.s:play                         4.253354 0.061922 2.844488 3.483903 0.479141 9.964918 17065.19 2110.142 3.445647
mutationRate.s:pull                         1.270665 0.019041 0.980184 0.948955 0.108294 3.218019 13589.55 2649.829 0.946813
mutationRate.s:push                         3.015163 0.036635 1.930144 2.499559 0.511971 6.853259 12972.72 2775.824 2.499696
mutationRate.s:rain                         0.20179  0.003937 0.205166 0.138483 0.003801 0.59509  13257.37 2716.223 0.129383
mutationRate.s:red                          1.529065 0.020795 1.159197 1.106003 0.242137 3.945505 11588.55 3107.375 1.201164
mutationRate.s:river                        1.866633 0.025493 1.250771 1.468013 0.463178 4.51305  14959.52 2407.162 1.580049
mutationRate.s:road                         0.486752 0.008578 0.446584 0.320396 0.026912 1.386121 13284.50 2710.677 0.334478
mutationRate.s:root                         2.813241 0.034863 1.288968 2.623068 0.673414 5.384096 26343.88 1366.920 2.534833
mutationRate.s:rope                         3.233475 0.036461 1.685289 3.046737 0.496695 6.259258 16854.80 2136.483 2.769617
mutationRate.s:rotten                       1.355653 0.017765 0.883178 1.114835 0.208269 3.073761 14570.30 2471.465 1.130298
mutationRate.s:rub                          5.83004  0.075504 4.167159 4.631599 0.696853 14.05684 11821.92 3046.036 4.570886
mutationRate.s:salt                         3.134107 0.037003 1.646394 2.716942 0.851823 6.381551 18190.12 1979.645 2.800269
mutationRate.s:sand                         1.148464 0.013965 0.643878 1.033182 0.126897 2.342781 16938.28 2125.953 0.971194
mutationRate.s:say                          1.960353 0.025962 1.325798 1.538009 0.339232 4.833628 13807.93 2607.921 1.626985
mutationRate.s:scratch_an                   2.391742 0.027607 1.314176 2.222082 0.254596 4.87276  15890.62 2266.115 2.012618
mutationRate.s:see                          1.208339 0.01578  0.849476 0.944441 0.165319 2.921845 12425.73 2898.018 0.969528
mutationRate.s:seed                         0.950973 0.013625 0.697761 0.738423 0.139475 2.3624   13729.87 2622.747 0.755503
mutationRate.s:sew                          1.697919 0.023736 1.144928 1.473472 0.172293 3.888455 15477.13 2326.658 1.343205
mutationRate.s:sharp                        2.080851 0.030251 1.497793 1.752182 0.238566 4.955175 14689.13 2451.471 1.600816
mutationRate.s:short                        7.348457 0.090653 4.331132 6.379456 1.442822 15.51359 15775.44 2282.661 6.335672
mutationRate.s:sing                         2.29202  0.039026 1.922619 1.703466 0.184194 6.087439 14836.81 2427.071 1.738529
mutationRate.s:sit                          1.982208 0.024957 1.150222 1.845639 0.217434 4.206031 16953.13 2124.091 1.634095
mutationRate.s:skin_of                      1.384034 0.017082 0.731527 1.314677 0.182618 2.751123 19634.27 1834.038 1.17879 
mutationRate.s:sky                          0.446659 0.007491 0.378582 0.331527 0.016017 1.227572 14099.89 2553.920 0.312309
mutationRate.s:sleep                        0.119898 0.003222 0.157239 0.064555 7.66E-5  0.420422 15115.47 2382.326 0.060001
mutationRate.s:small                        4.702902 0.043302 1.844323 4.451787 1.233918 8.223135 19849.85 1814.118 4.344725
mutationRate.s:smell_tr                     0.135774 0.003737 0.186091 0.070138 0.000557 0.494618 14521.14 2479.831 0.065606
mutationRate.s:smoke                        0.85194  0.012245 0.627798 0.713032 0.078124 2.059599 13700.35 2628.398 0.632254
mutationRate.s:smooth                       3.004737 0.038579 1.848916 2.458457 0.721692 6.745841 15678.20 2296.819 2.570205
mutationRate.s:snake                        1.050376 0.013603 0.629923 0.975188 0.107993 2.226376 16793.41 2144.293 0.848871
mutationRate.s:some                         14.78644 0.846673 36.30053 7.440759 0.718535 43.47046 19589.74 1838.207 8.129382
mutationRate.s:spit                         3.481409 0.049068 2.649229 2.70991  0.287745 8.575401 12353.08 2915.060 2.690658
mutationRate.s:split                        5.757593 0.074019 3.273039 5.332221 0.730174 11.93104 18416.53 1955.307 4.832803
mutationRate.s:squeeze                      2.694576 0.040563 2.039109 2.132767 0.258033 6.823477 14249.37 2527.128 2.186932
mutationRate.s:stab_or                      3.495673 0.052619 2.572379 2.760659 0.419814 8.609488 15067.52 2389.907 2.718903
mutationRate.s:stand                        0.150371 0.004182 0.202925 0.078212 0.000458 0.537613 15292.15 2354.802 0.072554
mutationRate.s:star                         0.88508  0.015286 0.751848 0.587219 0.072202 2.457887 14885.23 2419.176 0.646667
mutationRate.s:stick_of                     0.514656 0.009331 0.49743  0.317423 0.031088 1.561149 12670.51 2842.030 0.344504
mutationRate.s:stone                        6.986657 0.088872 4.565967 5.60893  1.412492 16.32827 13642.23 2639.596 5.887961
mutationRate.s:straight                     3.236262 0.035624 1.934085 2.68145  0.751713 7.287516 12216.92 2947.550 2.763147
mutationRate.s:suck                         1.436583 0.0179   0.970263 1.185745 0.174026 3.316175 12256.70 2937.982 1.147173
mutationRate.s:sun                          1.438949 0.017715 0.865083 1.3141   0.176373 3.089988 15099.99 2384.769 1.172177
mutationRate.s:swell                        3.160137 0.04342  2.063963 2.54516  0.636389 7.310977 15936.40 2259.606 2.605514
mutationRate.s:swim                         3.07095  0.031839 1.523818 2.731709 0.680654 5.978956 15720.41 2290.652 2.739192
mutationRate.s:tail                         1.078074 0.015096 0.797291 0.863275 0.119919 2.617885 12910.23 2789.259 0.82387 
mutationRate.s:they                         2.415434 0.024952 0.965814 2.293228 0.697405 4.367511 24034.49 1498.262 2.222983
mutationRate.s:thick                        3.080118 0.034557 1.819722 2.588325 0.764258 6.713591 12986.20 2772.942 2.678723
mutationRate.s:thin                         4.034502 0.0438   2.328429 3.505661 0.800563 8.433479 12741.95 2826.096 3.535555
mutationRate.s:think                        0.452913 0.007631 0.389455 0.343383 0.007068 1.221972 13825.67 2604.573 0.31171 
mutationRate.s:this                         1.56302  0.020445 1.041849 1.284341 0.173837 3.610695 13867.61 2596.698 1.253854
mutationRate.s:thou                         0.132119 0.003969 0.171754 0.068535 0.000439 0.468027 19226.96 1872.890 0.06442 
mutationRate.s:throw                        1.536731 0.017771 0.818757 1.351962 0.548825 3.22503  16964.18 2122.707 1.381676
mutationRate.s:tie                          0.504766 0.008366 0.416241 0.383484 0.021065 1.319821 14548.36 2475.191 0.361053
mutationRate.s:tongue                       0.123691 0.003712 0.165903 0.064352 0.000478 0.445085 18025.27 1997.750 0.061181
mutationRate.s:tooth                        0.910936 0.011353 0.508439 0.824694 0.082128 1.881201 17952.98 2005.794 0.772836
mutationRate.s:tree                         1.645352 0.01658  0.681963 1.54405  0.497097 3.075019 21284.99 1691.801 1.508149
mutationRate.s:turn_intr                    3.486251 0.046462 2.502878 2.61166  0.661819 8.855061 12409.22 2901.873 2.817436
mutationRate.s:two                          0.375033 0.00723  0.35946  0.253651 0.006555 1.082101 14568.13 2471.832 0.240344
mutationRate.s:vomit                        0.855024 0.012927 0.678567 0.604593 0.086932 2.25474  13069.01 2755.372 0.642588
mutationRate.s:walk                         1.576936 0.017995 0.933512 1.314573 0.37449  3.586583 13381.26 2691.075 1.354319
mutationRate.s:warm_hot                     1.39763  0.015513 0.866302 1.157094 0.310502 3.29403  11547.02 3118.551 1.192136
mutationRate.s:wash                         2.67772  0.034862 1.645755 2.298062 0.459017 5.796956 16158.13 2228.599 2.211738
mutationRate.s:water                        2.085768 0.020071 0.993287 1.842977 0.678261 4.129626 14703.56 2449.065 1.903133
mutationRate.s:we                           0.235242 0.00443  0.234089 0.159323 0.0048   0.704748 12896.54 2792.221 0.149927
mutationRate.s:wet                          1.016781 0.015649 0.829625 0.743645 0.076372 2.70174  12812.58 2810.518 0.743156
mutationRate.s:what                         0.846119 0.012109 0.612865 0.715606 0.057652 2.052746 14058.28 2561.478 0.644408
mutationRate.s:when                         1.423911 0.021126 1.101868 1.047219 0.165084 3.587776 13236.78 2720.448 1.095086
mutationRate.s:where                        3.49523  0.050609 2.399925 2.865919 0.569755 7.990503 16013.29 2248.756 2.93192 
mutationRate.s:white                        1.154185 0.016686 0.874617 0.950805 0.088011 2.801085 13107.37 2747.307 0.848712
mutationRate.s:who                          0.389666 0.007077 0.388277 0.250388 0.013732 1.162812 11963.48 3009.993 0.247166
mutationRate.s:wide                         5.093224 0.06385  3.155136 4.320945 0.858431 11.47735 14747.05 2441.843 4.311121
mutationRate.s:wife                         1.397696 0.019266 0.879489 1.278999 0.128289 3.081509 17280.80 2083.815 1.109202
mutationRate.s:wind                         2.020884 0.026844 1.426775 1.5311   0.295176 4.826466 12747.11 2824.953 1.612401
mutationRate.s:wing                         1.007595 0.014627 0.775336 0.83518  0.059031 2.441091 12816.74 2809.604 0.731952
mutationRate.s:wipe                         6.342015 0.089461 4.412339 5.327371 1.134536 14.86115 14802.98 2432.617 5.277521
mutationRate.s:woman                        1.110403 0.017641 0.909047 0.769759 0.176149 3.099955 13561.64 2655.282 0.850118
mutationRate.s:woods                        0.574068 0.00998  0.50765  0.392367 0.028379 1.585411 13917.41 2587.405 0.390214
mutationRate.s:worm_ie                      0.134844 0.003634 0.185321 0.069096 0.000255 0.464709 13849.26 2600.138 0.066093
mutationRate.s:ye_you                       1.125887 0.013565 0.665814 1.0264   0.132599 2.368224 14947.51 2409.095 0.935762
mutationRate.s:year                         1.687642 0.021123 1.136715 1.513787 0.151468 3.77226  12434.03 2896.082 1.298321
mutationRate.s:yellow                       2.244641 0.023302 0.941517 2.114752 0.5153   4.096792 22058.06 1632.509 2.047867
bcov_alpha.s:combined                       0.023456 0.001034 0.019682 0.018491 0.000119 0.06208  99439.09 362.1312 0.01453 
bcov_s.s:combined                           0.363396 0.00453  0.078762 0.355222 0.222157 0.527568 119134.9 302.2623 0.355065
frequencies.s:combined.1                    0.962069 9.13E-5  0.004141 0.96217  0.95365  0.969776 17492.47 2058.599 0.96206 
frequencies.s:combined.2                    0.037931 9.13E-5  0.004141 0.03783  0.030224 0.04635  17492.47 2058.599 0.037704
ORCsigma.c:clock                            0.394498 0.002064 0.077085 0.385468 0.263933 0.555633 25811.60 1395.109 0.387249
ORCRatesStat.c:clock.mean                   4.52E-5  3.75E-7  1.04E-5  4.4E-5   2.69E-5  6.59E-5  46456.76 775.1293 4.4E-5  
ORCRatesStat.c:clock.variance               3.05E-10 6.63E-12 1.87E-10 2.61E-10 5.48E-11 6.45E-10 45338.57 794.2464 2.61E-10
ORCRatesStat.c:clock.coefficientOfVariation 0.369267 0.001429 0.049423 0.367399 0.276426 0.466206 30119.99 1195.551 0.365965
BirthDeathSkyContemporaryBDSParam.t:tree    -175.920 0.112198 3.302309 -175.875 -182.481 -169.462 41567.51 866.3014 NaN     
birthRateBDS.t:tree                         0.002506 1.49E-5  0.000681 0.002424 0.001362 0.003918 17201.68 2093.399 0.002419
deathRateBDS.t:tree                         0.000797 1.26E-5  0.000735 0.000593 6.45E-7  0.002285 10544.86 3414.931 0.000476
rhoBDS.t:tree                               0.858189 0.001119 0.063615 0.866804 0.733969 0.970151 11144.98 3231.048 0.855726
ORCucldMean.c:clock                         4.74E-5  4.26E-7  1.16E-5  4.6E-5   2.69E-5  6.96E-5  48211.57 746.9160 4.61E-5 
logP(mrca(chacobo))                         -5.59696 0.010173 0.55558  -5.38919 -6.74435 -5.14186 12072.55 2982.799 NaN     
mrca.age(chacobo)                           399.9691 1.318017 68.32253 387.6568 290.9637 536.0769 13401.00 2687.111 394.5650
logP(mrca(kashinawa1))                      -3.15154 0.01521  0.814078 -2.82892 -4.85418 -2.52837 12570.77 2864.580 NaN     
mrca.age(kashinawa1)                        82.99168 0.087435 4.71258  83.03610 73.66491 91.82175 12395.77 2905.021 82.85730
logP(mrca(northern))                        -5.55410 0.007867 0.457503 -5.37844 -6.43089 -5.22555 10647.65 3381.964 NaN     
mrca.age(northern)                          472.2577 1.112265 60.76198 458.5379 387.8742 595.9127 12066.34 2984.332 468.7185
logP(mrca(chama))                           -5.71556 0.015464 0.752966 -5.42515 -7.32728 -5.14186 15187.64 2371.005 NaN     
mrca.age(chama)                             324.8348 0.604969 30.90355 319.6236 277.3579 386.1861 13799.79 2609.459 323.4600
