#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution conditionOnRoot="true" contemp="true" id="BirthDeathSkyContemporaryBDSParam.t:tree" spec="bdsky.evolution.speciation.BirthDeathSkylineModel">
#            <parameter id="birthRateBDS.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.001</parameter>
#            <parameter id="deathRateBDS.t:tree" lower="0.0" name="deathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">5.0E-4</parameter>
#            <parameter id="samplingRateBDS.t:tree" name="samplingRate" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#            <parameter id="rhoBDS.t:tree" lower="0.0" name="rho" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.9</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.pano-full" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#            <Gamma id="Gamma.clock" name="distr">
#                <parameter estimate="false" id="RealParameter.clock.alpha" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#                <parameter estimate="false" id="RealParameter.clock.beta" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="birthRatePriorContempBDS.t:tree" name="distribution" x="@birthRateBDS.t:tree">
#            <Exponential id="Exponential.5" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="mean" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#            </Exponential>
#        </prior>
#        <prior id="deathRatePriorContempBDS.t:tree" name="distribution" x="@deathRateBDS.t:tree">
#            <Exponential id="Exponential.6" name="distr">
#                <parameter estimate="false" id="RealParameter.19" name="mean" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Exponential>
#        </prior>
#        <prior id="rhoPriorContempBDS.t:tree" name="distribution" x="@rhoBDS.t:tree">
#            <Beta id="Beta.9" name="distr">
#                <parameter estimate="false" id="RealParameter.75" name="alpha" spec="beast.base.inference.parameter.RealParameter">26.0</parameter>
#                <parameter estimate="false" id="RealParameter.76" name="beta" spec="beast.base.inference.parameter.RealParameter">4.0</parameter>
#            </Beta>
#        </prior>
#        <prior id="GammaShapePrior.s:pano-full" name="distribution">
#            <parameter id="gammaShape.s:pano-full" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.gammashape" name="distr">
#                <parameter id="RealParameter.gammashape" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="chacobo.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="chacobo" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Chakobo" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pakawara" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormal.chacobo" meanInRealSpace="true" name="distr" offset="258.0">
#                <parameter estimate="false" id="meanlog.chacobo" name="M" spec="beast.base.inference.parameter.RealParameter">163.0</parameter>
#                <parameter estimate="false" id="sdlog.chacobo" name="S" spec="beast.base.inference.parameter.RealParameter">0.6</parameter>
#            </LogNormal>
#        </distribution>
#        <distribution id="chama.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="chama" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Kapanawa" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="ShipiboKonibo" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormal.chama" meanInRealSpace="true" name="distr" offset="258.0">
#                <parameter estimate="false" id="meanlog.chama" name="M" spec="beast.base.inference.parameter.RealParameter">163.0</parameter>
#                <parameter estimate="false" id="sdlog.chama" name="S" spec="beast.base.inference.parameter.RealParameter">0.6</parameter>
#            </LogNormal>
#        </distribution>
#        <distribution id="kashinawa1.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="kashinawa1" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="KashinawaB" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="KashinawaP" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.kashinawa1" name="distr">
#                <parameter estimate="false" id="RealParameter.kashinawa1.mean" name="mean" spec="beast.base.inference.parameter.RealParameter">80.0</parameter>
#                <parameter estimate="false" id="RealParameter.kashinawa1.sigma" name="sigma" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="northern.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="northern" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Matis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Matses" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormal.northern" meanInRealSpace="true" name="distr" offset="366.0">
#                <parameter estimate="false" id="meanlog.northern" name="M" spec="beast.base.inference.parameter.RealParameter">173.0</parameter>
#                <parameter estimate="false" id="sdlog.northern" name="S" spec="beast.base.inference.parameter.RealParameter">0.7</parameter>
#            </LogNormal>
#        </distribution>
#        <distribution id="kakataibo.prior" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree" useOriginate="true">
#            <taxonset id="kakataibo.tip" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Kakataibo" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormal.kakataibo" meanInRealSpace="true" name="distr" offset="258.0">
#                <parameter estimate="false" id="meanlog.kakataibo" name="M" spec="beast.base.inference.parameter.RealParameter">163.0</parameter>
#                <parameter estimate="false" id="sdlog.kakataibo" name="S" spec="beast.base.inference.parameter.RealParameter">0.6</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.pano-full" spec="beast.base.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@pano-full" excludeto="1" filter="-" id="orgdata.pano-full" spec="beast.base.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.base.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:pano-full" shape="@gammaShape.s:pano-full" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:pano-full" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:pano-full" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:pano-full" spec="beast.base.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:pano-full" lower="0.0" name="rates" spec="beast.base.inference.parameter.RealParameter">0.5 0.5</parameter>
#                    <frequencies id="estimatedFreqs.s:pano-full" spec="beast.base.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="frequencies.s:pano-full" lower="0.0" name="frequencies" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5 0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood.pano-full	Tree.t:tree.height	Tree.t:tree.treeLength	mutationRate.s:pano-full	gammaShape.s:pano-full	frequencies.s:pano-full.1	frequencies.s:pano-full.2	clockRate.c:clock	BirthDeathSkyContemporaryBDSParam.t:tree	birthRateBDS.t:tree	deathRateBDS.t:tree	rhoBDS.t:tree	logP(mrca(chacobo))	mrca.age(chacobo)	logP(mrca(kashinawa1))	mrca.age(kashinawa1)	logP(mrca(northern))	mrca.age(northern)	logP(mrca(chama))	mrca.age(chama)	monophyletic(kakataibo.tip)	logP(mrca(kakataibo.tip))	mrca.age(kakataibo.tip.originate)
0	-12847.48051636198	-13049.335309526869	-12847.48051636198	-201.85479316488755	-12847.48051636198	242128.09223529417	521754.0400794648	1.0	0.1787473036459388	0.5197659590911825	0.48023404090881705	1.3646454103932289E-5	-193.90045669606454	0.0037664523757002894	0.003869563627379461	0.9240610507941298	-5.202196261513324	335.1173176169487	-2.980567831053023	84.7549520786978	-5.291708204445514	430.30737443063725	-5.152086013810112	345.1784266408254	1	-5.418263915170273	406.39148901857925
1	-10883.339721386006	-11109.630894781361	-10883.339721386006	-226.29117339535514	-10883.339721386006	8502.700786088397	57846.65154307721	1.0	0.07679525733814818	0.5690636132563056	0.4309363867436941	0.0780280666582728	-208.48003001826874	0.0013900025745934128	0.0012794043258454774	0.9262210660323801	-5.67736130826271	434.7407439289284	-2.5998754096628365	78.10924665775697	-5.757973003476503	536.8229619039307	-7.202072806600306	579.0764231130992	1	-5.240557428088737	382.004870857297
2	-10176.340417654405	-10389.760255771287	-10176.340417654405	-213.41983811688198	-10176.340417654405	127401.71759051614	283295.66985527216	1.0	0.3445927847661533	0.5905829518681595	0.40941704813184104	5.040618166251386E-5	-203.9430224423203	0.0026337050390596883	0.002768181321703848	0.9505042117990481	-5.187843625615871	337.1860175845502	-2.5301027194426857	80.29379191649134	-5.548614323941452	413.2579651221754	-5.295529360789551	326.11004699007526	1	-5.219932106603941	332.9382468531127
3	-10110.789187955288	-10335.521357479754	-10110.789187955288	-224.73216952446688	-10110.789187955288	179842.36425478035	393538.7339647417	1.0	0.1359364345411088	0.6029060266679676	0.3970939733320324	0.0022938181979527965	-209.12744086351998	6.130720359588679E-4	7.982551131181959E-4	0.9381397853918162	-5.143289457870467	356.08128542464505	-2.6116617703196465	77.9593466158988	-5.236651102494504	458.0719254096667	-5.19250562350995	336.47643192172177	1	-9.081477824461043	769.8072601163292
4	-9727.364789987449	-9947.375135314423	-9727.364789987449	-220.01034532697497	-9727.364789987449	5556.839357167204	46630.45544194413	1.0	0.29687276113921884	0.5984513448032865	0.4015486551967136	0.009609469618812897	-204.9983654556398	8.600786113248804E-4	5.481876628240309E-4	0.8865600478104226	-5.174012416228239	368.5970290523725	-2.80209216849346	83.69943051600302	-5.246704064247654	461.7994104282659	-6.639205569663908	526.2876372188222	1	-5.746272458559574	441.7227721776344
5	-9725.820769339898	-9952.678569440406	-9725.820769339898	-226.8578001005081	-9725.820769339898	81365.41502851924	209992.42214158762	1.0	1.2427067063822987	0.6065313352114488	0.39346866478855086	2.0168142866656237E-4	-214.38139065959538	0.001490928180106551	0.0016227610716649393	0.8829584186771714	-5.328015851670774	323.86776407831	-2.556527424662837	78.81359831793645	-5.248501250592694	462.37518389658146	-5.303348469992106	391.58437198835907	1	-7.0754385221517895	567.0968196083351
6	-9488.997806952899	-9698.038425575836	-9488.997806952899	-209.0406186229381	-9488.997806952899	69197.07091961133	159910.70838968913	1.0	1.113100471550318	0.5277131721527835	0.472286827847216	1.3448061316784161E-4	-198.56490335125895	0.0011131921032122365	0.0012113046927809759	0.8587168156090218	-5.148313146862196	346.7304486532591	-2.5318762642743637	79.5816808254699	-5.475381366947042	502.05976551749336	-5.1699841632987305	367.51293937580533	1	-5.594672752405804	426.129478562222
7	-9206.517296081474	-9413.092450874366	-9206.517296081474	-206.57515479289242	-9206.517296081474	2664.1572921540487	22543.773283603583	1.0	1.1530960447827696	0.5183657467063034	0.4816342532936959	1.5475160798716667E-4	-188.52328229010084	0.0017443857621972387	9.656904644322633E-4	0.8229256993901363	-5.648508468730326	431.76855237011057	-7.997587480919295	63.463357300708644	-6.93335842172498	668.4714088761096	-5.141964732940181	352.17891755340145	1	-5.163479179088846	341.8472058510545
8	-9192.065515184197	-9389.091451732396	-9192.065515184197	-197.02593654820012	-9192.065515184197	2033.465640705998	18701.944400220513	1.0	0.32278952643249254	0.5942353123360428	0.4057646876639565	2.717617449566854E-4	-185.02592368451056	0.0013146915364194325	7.134582106880133E-4	0.8823152783875471	-5.699390071611553	436.9894531172347	-2.7647666774022426	83.4379516558808	-6.246162888083236	591.5156064686898	-5.306547219837217	325.31657804502487	1	-5.704104888839682	437.46859152137716
9	-8690.17698095432	-8908.81887707735	-8690.17698095432	-218.64189612303036	-8690.17698095432	170582.79961403031	373333.1505595101	1.0	0.14727744068793466	0.8739198018539681	0.12608019814603083	7.459734267179603E-4	-200.16799774419084	0.0026216191298141273	0.002782185448249828	0.8126234475872147	-6.709839035062366	532.8615008554152	-2.570391182460337	78.55060811335298	-5.39390041076789	490.52006040187075	-5.72375188345219	439.4574755134287	1	-10.22991979708214	902.0339605701656
10	-8642.025207130457	-8840.442736223644	-8642.025207130457	-198.41752909318748	-8642.025207130457	1713.5084909452714	21327.689475659816	1.0	1.401746133587421	0.572297788052389	0.4277022119476104	5.736114400925301E-5	-187.1485635102804	0.001471674441234297	6.621098710551867E-5	0.8773650133753831	-5.316855530118319	324.6058959600106	-2.8076717621652394	76.26305394388368	-5.7612806859776216	537.2060868464459	-5.466984879049449	412.0960760875572	1	-5.938377562638932	460.56112524096324
11	-8599.65627266547	-8788.78773290848	-8599.65627266547	-189.13146024300943	-8599.65627266547	988.515332509465	12430.368462332744	1.0	1.3975354108057385	0.6631575047751672	0.3368424952248315	6.173603539529216E-4	-173.9960521470884	0.002124864326516806	6.0962493047503206E-5	0.9556234011228223	-5.1903672158065275	372.50597991534886	-4.807208556826418	69.32565666846985	-5.45854675603654	499.77139037662624	-5.156471865232977	363.2468961595399	1	-5.432052007542503	408.03151672316477
12	-8362.341713832213	-8560.045950562473	-8362.341713832213	-197.7042367302593	-8362.341713832213	1564.951534782134	15630.789721571342	1.0	1.78248355153359	0.6376778325546546	0.3623221674453441	2.1547737948806982E-4	-184.82547306020558	0.0010098472255047944	4.3699098980918774E-4	0.7971802485733251	-5.338593250272348	323.1955833744464	-2.529372251453352	79.77686261915818	-5.589044433674234	516.6761503198035	-5.579441895422219	424.5089965819598	1	-5.44466328519955	317.55071074030303
13	-8227.251094040339	-8420.869781320458	-8227.251094040339	-193.6186872801196	-8227.251094040339	1534.7798099896586	16768.960531772173	1.0	0.832799905651512	0.6879203819624017	0.3120796180375976	9.608266137262338E-5	-182.00079029752396	0.0015541925664863	5.215442515414352E-4	0.9158768161462338	-5.371237010594068	321.2670501845951	-2.650598857268161	77.52793192216124	-5.322333986600027	478.87238789434195	-6.428650683145433	294.2778813518267	1	-5.8977896856608645	456.6401363380533
14	-8186.300736819155	-8377.981947536062	-8186.300736819155	-191.68121071690777	-8186.300736819155	1326.4895639008373	15809.426769131664	1.0	1.1665929902917629	0.792744318878635	0.20725568112136442	1.523389477743538E-4	-179.95007751763612	0.0018080049812440645	3.323586871374422E-4	0.8863620774606022	-5.833642930957607	304.8992333292063	-2.8574444265462606	75.94372103457191	-5.268882118974677	467.93657445558637	-5.739378566472407	441.0309048309347	1	-5.397594701549615	319.8461763561883
15	-8148.991903049122	-8340.085665043176	-8148.991903049122	-191.0937619940549	-8148.991903049122	1353.4335456243218	14381.532362332218	1.0	1.4600033313704455	0.7180576781647746	0.2819423218352239	2.3948675404345953E-4	-177.10010881634904	0.001844167931478189	6.528892320379676E-5	0.8204116023704764	-5.143857558424062	356.65656976182663	-2.763978476091476	76.56778474995592	-7.45022990184359	729.1570078778985	-5.329911081170393	323.74543450278446	1	-5.4126151880343425	405.71311736009915
16	-8115.072341278199	-8313.684851660244	-8115.072341278199	-198.6125103820448	-8115.072341278199	2154.0672039658266	21741.955840109047	1.0	1.1450395096082884	0.8000398050499712	0.19996019495002743	6.472542737664875E-5	-189.27748174992132	0.0016746177672925702	0.0011612810905445323	0.8650211669712985	-5.1429816372415935	355.72219457155546	-2.558657237254055	78.76953684298793	-5.374809508000872	487.60075877207146	-5.171531442977713	340.07188337198085	1	-5.148544639647886	359.8101107729064
17	-7962.023840416187	-8172.933321874427	-7962.023840416187	-210.9094814582393	-7962.023840416187	3599.570903325544	30334.77068202458	1.0	0.821278722334834	0.874608856189748	0.12539114381025104	1.7998372661128838E-4	-196.83050901162196	0.0013015912320294446	4.642895921407521E-4	0.9579339672967555	-5.387850217873177	320.3588098633378	-2.633708123104531	77.70509610804986	-5.397458003675309	491.0528173676217	-5.386262460620537	320.44370053093206	1	-7.842740134673351	641.0826007909483
18	-7925.244325823441	-8126.592187757473	-7925.244325823441	-201.34786193403176	-7925.244325823441	2414.034614217865	21772.371492486458	1.0	0.3030942575875984	0.8586875451303982	0.1413124548696011	2.927754133050828E-4	-187.62286396433072	0.0011325249133872259	1.6422960390968214E-4	0.8706355902039623	-5.142660697227772	350.7387521400834	-3.0472492589377116	85.09349002796186	-6.505769775402806	620.2671470651238	-5.37528735835798	321.04144243661864	1	-7.30757776031241	589.1181862978444
