item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
cut_verb          -3.94443 0.003809 0.090019 -3.94341 -4.12376 -3.78453 0        NaN      NaN     
cut_verb          -4.81347 0.004056 0.123175 -4.81076 -5.07040 -4.58214 0        NaN      NaN     
cut_verb          -4.75359 0.003093 0.097801 -4.75222 -4.95224 -4.57575 0        NaN      NaN     
cut_verb          -4.36615 0.003356 0.090601 -4.36207 -4.54600 -4.18606 0        NaN      NaN     
day_daytime       -21.1674 0.016626 0.499679 -21.1525 -22.1184 -20.1600 0        NaN      NaN     
day_daytime       -8.92551 0.021809 0.809967 -9.21875 -9.85668 -7.04045 0        NaN      NaN     
day_daytime       -11.8519 0.009104 0.33679  -11.8354 -12.5134 -11.2040 0        NaN      NaN     
day_daytime       -14.8003 0.012401 0.461029 -14.7901 -15.6501 -13.8104 0        NaN      NaN     
day_daytime       -4.81680 0.003998 0.135016 -4.81228 -5.08482 -4.55937 0        NaN      NaN     
day_daytime       -3.95395 0.003779 0.089844 -3.95340 -4.13351 -3.79403 0        NaN      NaN     
day_daytime       -4.92778 0.003905 0.132772 -4.91781 -5.19608 -4.67528 0        NaN      NaN     
day_daytime       -4.70186 0.004245 0.133784 -4.69751 -4.97348 -4.45727 0        NaN      NaN     
die               -15.4807 0.011231 0.359148 -15.4786 -16.1953 -14.8055 0        NaN      NaN     
die               -10.1115 0.009102 0.238719 -10.0974 -10.5661 -9.65173 0        NaN      NaN     
die               -5.73344 0.005925 0.21715  -5.71923 -6.14997 -5.30722 0        NaN      NaN     
die               -4.35675 0.003385 0.090974 -4.35296 -4.53502 -4.17439 0        NaN      NaN     
die               -4.64334 0.004233 0.117237 -4.64256 -4.87147 -4.40962 0        NaN      NaN     
die               -4.23362 0.003748 0.094533 -4.23106 -4.42385 -4.05372 0        NaN      NaN     
die               -3.93695 0.00383  0.090304 -3.93591 -4.11860 -3.77717 0        NaN      NaN     
die               -5.41946 0.004277 0.14219  -5.41582 -5.70311 -5.15322 0        NaN      NaN     
