item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
day_daytime       -3.76548 0.001735 0.06684  -3.76584 -3.91187 -3.64729 0        NaN      NaN     
day_daytime       -4.61957 0.002376 0.095624 -4.61823 -4.80162 -4.42942 0        NaN      NaN     
day_daytime       -4.59166 0.002083 0.084423 -4.59550 -4.75382 -4.42623 0        NaN      NaN     
die               -14.8136 0.006929 0.269463 -14.8031 -15.3461 -14.3276 0        NaN      NaN     
die               -10.3031 0.004905 0.151564 -10.3012 -10.5855 -9.98758 0        NaN      NaN     
die               -5.21717 0.004415 0.171493 -5.20036 -5.56556 -4.91274 0        NaN      NaN     
die               -3.98684 0.001681 0.05202  -3.98815 -4.08300 -3.88124 0        NaN      NaN     
die               -4.51971 0.002415 0.098923 -4.51652 -4.71552 -4.34034 0        NaN      NaN     
die               -4.17820 0.001899 0.07225  -4.17741 -4.32084 -4.03663 0        NaN      NaN     
die               -3.74243 0.001767 0.067424 -3.74280 -3.88530 -3.61874 0        NaN      NaN     
die               -5.86341 0.00208  0.084934 -5.86287 -6.02104 -5.68997 0        NaN      NaN     
die               -3.98896 0.001729 0.051288 -3.98800 -4.08950 -3.89022 0        NaN      NaN     
die               -4.51971 0.002415 0.098923 -4.51652 -4.71552 -4.34034 0        NaN      NaN     
dig               -19.1538 0.023395 0.870645 -18.9202 -21.1266 -18.0065 0        NaN      NaN     
dig               -11.8647 0.009176 0.349553 -11.8425 -12.4848 -11.2029 0        NaN      NaN     
dig               -9.29579 0.027462 1.03187  -9.67094 -10.0749 -6.53083 0        NaN      NaN     
dig               -3.93785 0.00165  0.053475 -3.9363  -4.04584 -3.83658 0        NaN      NaN     
dig               -5.2419  0.003685 0.137699 -5.24049 -5.50556 -4.97366 0        NaN      NaN     
dig               -4.69930 0.002053 0.068557 -4.69931 -4.83501 -4.56538 0        NaN      NaN     
dig               -5.59226 0.003106 0.120133 -5.58817 -5.82415 -5.36182 0        NaN      NaN     
dig               -4.12737 0.00196  0.073798 -4.12721 -4.28069 -3.99298 0        NaN      NaN     
dig               -4.12737 0.00196  0.073798 -4.12721 -4.28069 -3.99298 0        NaN      NaN     
dig               -3.69152 0.001843 0.069027 -3.69164 -3.83709 -3.56153 0        NaN      NaN     
dig               -5.81218 0.002153 0.086159 -5.81158 -5.97431 -5.63729 0        NaN      NaN     
dig               -4.12399 0.001678 0.05293  -4.12280 -4.22047 -4.01275 0        NaN      NaN     
dig               -3.93574 0.00177  0.054159 -3.93630 -4.03897 -3.82925 0        NaN      NaN     
dig               -5.2419  0.003685 0.137699 -5.24049 -5.50556 -4.97366 0        NaN      NaN     
dirty             -4.18027 0.001897 0.07215  -4.17916 -4.32288 -4.04010 0        NaN      NaN     
dirty             -5.64881 0.006068 0.248709 -5.63669 -6.12156 -5.16256 0        NaN      NaN     
dirty             -4.75663 0.001983 0.067036 -4.75669 -4.89042 -4.62766 0        NaN      NaN     
dirty             -3.98892 0.001665 0.051877 -3.98990 -4.08426 -3.88281 0        NaN      NaN     
dirty             -14.1551 0.009443 0.374161 -14.1723 -14.8113 -13.3824 0        NaN      NaN     
dirty             -9.90454 0.004777 0.15757  -9.89842 -10.2066 -9.59762 0        NaN      NaN     
dirty             -4.76086 0.00224  0.091835 -4.75447 -4.95040 -4.59675 0        NaN      NaN     
dirty             -5.86000 0.005961 0.252974 -5.83807 -6.36148 -5.40572 0        NaN      NaN     
dirty             -4.75663 0.001983 0.067036 -4.75669 -4.89042 -4.62766 0        NaN      NaN     
dirty             -3.74451 0.001759 0.067284 -3.74445 -3.88608 -3.61942 0        NaN      NaN     
dirty             -3.99104 0.001712 0.051191 -3.99000 -4.09401 -3.89648 0        NaN      NaN     
